#############
#  Plaice in VIId (run: XSAAEDB01/X01) 
# Created: 19Apr2019_08h26 
# years: 1980 - 2015  ; ages: 1 - 7 ; q plateau; Fbar range 3 - 6 ; number of knots in time spline 
36 7 6 5 3 6 4 14 5 1 
2 0.625 0.875
#############
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
0.0995470034503431 0.137770493880518 0.16509869022887 0.204911494199421 0.257738676972296 0.56348661768312 -1
0.103427037368394 0.138890309738105 0.157177467124349 0.163453355291385 0.284356789373726 0.213970751749169 -1
0.118131938613773 0.152884627520876 0.188608876084315 0.222088821841619 0.218892390572277 0.383532889934807 -1
0.124697765724936 0.137108722596616 0.168959590587207 0.448529628554481 0.729178027703339 1.29823902650846 0.267019746569108
0.103388720330613 0.134597961422787 0.166845181751797 0.179670213668472 0.23683891625113 0.380928399349215 0.368915125989442
0.095738518037183 0.154468869438144 0.173084975274967 0.215174890714567 0.214482387871621 0.227069645428685 1.34759815987841
0.0922141618359605 0.129440041839238 0.164658256156897 0.191746907944616 0.211160936224752 0.602092016131643 -1
0.080935648406205 0.124573443929629 0.151436601826641 0.183670413161826 0.243390496881326 0.453033904386877 0.411152659471569
0.0919346003096164 0.125530245419182 0.139335001409658 0.236081061941959 0.251614936449962 0.307341419107227 0.391827578174753
0.0386991707518903 0.105277341088266 0.155098867968092 0.172908284835524 0.218791659326493 0.27256108649713 0.617854518075861

0.171 0.332 0.482 0.622 0.751 0.87 1.19743061301241
0.11 0.216 0.317 0.414 0.506 0.594 0.924464158082825
0.105 0.208 0.308 0.406 0.502 0.596 0.869465285554311
0.097 0.192 0.286 0.379 0.47 0.56 0.854311639841381
0.082 0.164 0.248 0.333 0.42 0.507 0.738421414852753
0.084 0.171 0.259 0.348 0.44 0.533 0.777533011003668
0.101 0.205 0.311 0.42 0.532 0.646 0.849839245894993
0.122 0.242 0.361 0.479 0.596 0.712 0.929307038953432
0.084 0.168 0.254 0.34 0.427 0.514 0.714570995632409
0.079 0.162 0.25 0.342 0.439 0.541 0.855051271740223
0.085 0.23 0.322 0.346 0.465 0.549 1.11848064657055
0.143 0.219 0.275 0.335 0.375 0.472 0.958318992654774
0.088 0.241 0.336 0.421 0.477 0.521 0.724837160891754
0.108 0.258 0.296 0.379 0.493 0.539 0.727201737783895
0.165 0.198 0.276 0.331 0.383 0.493 0.865641321044547
0.124 0.257 0.286 0.354 0.442 0.707 0.854503001098994
0.178 0.229 0.263 0.347 0.354 0.474 0.933764318686955
0.059 0.202 0.256 0.266 0.417 0.53 0.902032912971175
0.072 0.203 0.273 0.361 0.53 0.67 0.872901486346353
0.072 0.172 0.213 0.351 0.429 0.644 0.903826944631249
0.068 0.184 0.204 0.246 0.355 0.554 0.928329453262787
0.093 0.206 0.274 0.338 0.404 0.624 1.10386004126547
0.102 0.206 0.281 0.379 0.467 0.558 0.80941105894627
-1 0.30588 0.40331 0.52809 0.67309 0.59191 0.960981973412543
0.28019 0.36629 0.50831 0.57092 0.70127 0.78759 0.861118692312489
0.17433 0.29909 0.37708 0.48888 0.67174 0.68256 1.00970115518923
0.21979 0.26977 0.34256 0.41895 0.50553 0.63662 0.937511870514109
0.06303 0.24674 0.39057 0.54343 0.57905 0.6559 0.824732111356622
0.12108 0.24526 0.30061 0.36782 0.44829 0.46168 1.00464958915124
-1 0.2677 0.35814 0.48671 0.47606 0.7186 1.03594642822394
-1 0.2805 0.35416 0.41505 0.45474 0.56051 0.718905555323904
0.18885 0.23786 0.40206 0.53541 0.73744 0.79067 0.907739629358473
-1 0.25326 0.29828 0.42374 0.51669 0.62897 0.938277733693637
0.17433 0.25188 0.27708 0.47938 0.45423 0.88603 0.995260706195541
0.15746 0.25551 0.24323 0.38131 0.51796 0.7555 1.04246310032606
0.15373 0.25325 0.25625 0.28718 0.36312 0.43613 0.782328812223409

-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
3.917757623 15.971054885 29.057120495 31.788533455 4.130832692 1.849239183 -1
9.370051086 9.520844737 11.255412635 11.862290945 12.721197475 1.655941738 -1
16.926971165 14.655509175 11.602643675 8.810947772 8.764631982 4.724748941 -1
22.498314825 21.438161705 6.730819583 6.764543236 7.294597881 5.544090465 -1
4.718023627 20.313175055 8.120484401 2.917980296 2.997208539 2.50862069 -1
9.478693639 8.666292816 10.198417345 6.07854035 2.107468981 0.736998304 -1
14.606053975 6.3649992 3.932497749 5.811039447 2.346975476 0.881998517 -1
22.217764005 17.388885355 1.855603228 1.155270406 2.126714947 1.415808649 -1
48.297994225 28.682212625 11.099063455 1.375666573 1.704286791 0.638072357 -1
30.719599435 38.055878565 12.188578005 5.108070738 0.759469075 0.732484948 -1
12.944610895 10.802399555 28.899111405 4.745280349 1.743674123 0.444064443 -1
19.663701875 30.320617975 18.884302445 20.596750045 5.122040366 1.396196898 -1
28.026775775 20.402003075 14.246095075 9.951290267 14.973685325 2.872219301 -1
37.985891205 25.991885665 12.641652065 5.588854938 2.744832918 5.405476574 -1
10.747357445 39.828887245 9.937872541 4.551424135 2.408353247 1.270063056 -1
53.063405755 22.612847155 20.847984435 4.882001674 1.275948276 0.387931035 -1
15.750173315 36.311299975 12.929512285 10.171974795 3.322571344 1.199334765 -1
30.184844065 28.978696865 16.924860335 6.067441114 4.398579492 1.441683755 -1
53.236056815 29.026134525 12.302076805 6.334748838 3.302356379 3.027879171 -1
39.712513785 40.712235165 10.642937215 4.41702087 3.970226884 1.931939268 -1
77.857840095 39.655869385 21.044795245 6.000155149 3.357775271 2.394874445 -1
64.372754025 64.832093295 17.865717745 9.277161677 3.251243723 1.84815875 -1
115.201688945 112.349494145 39.679966075 10.407779115 7.130023246 2.982051194 -1
24.814657915 81.228299405 56.110479085 18.776275965 4.36466304 3.427128387 -1
32.390573125 61.153410505 88.318907605 45.169426835 10.373907895 3.542306483 -1
145.460280945 156.603118645 50.800848705 62.259534965 26.874611625 9.082203005 -1
38.123128845 178.829220645 63.319759315 30.280950825 33.548517715 15.821883985 -1

-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
869.600776605 347.067559605 128.019190505 34.129749865 10.830401399 12.467794685 -1
349.657084005 150.053325905 69.758948205 28.387348095 13.820637475 26.075914785 -1
338.654985605 366.297669405 144.235145805 103.305857405 29.358006725 64.396767135 -1
245.926222905 182.835972605 28.784864445 15.084424555 17.239172945 23.796888725 -1
802.907966305 269.263029005 247.990993405 22.947537025 10.725237609 50.178232075 -1
417.504957005 408.356051005 95.907307985 31.431839585 2.171994105 13.079512375 -1
531.288932505 256.303201505 394.141882505 78.244057415 14.577182755 18.311066755 -1
655.804825805 657.586433305 203.305180905 194.764403505 52.621778185 25.399661835 -1
292.947911605 189.652172105 83.752564595 77.287508735 37.543134305 12.237734055 -1
587.022992205 304.750120805 191.880677505 71.950274365 53.569981985 31.322878975 -1
306.176657705 462.159213905 83.979935865 18.936144935 19.384057075 20.686119975 -1
390.474768805 282.908915205 139.194147405 42.127396895 6.515982315 30.786000425 -1
408.033421405 747.951352505 362.216773105 116.352463005 34.237020995 25.618772435 -1
686.505677405 449.610104205 154.200831105 63.573221565 34.859849195 18.867205435 -1
448.129546905 397.596789305 239.358368705 107.284347805 35.690090745 11.529805184 -1
237.127268605 643.760757505 142.292384605 48.960998475 14.401716715 20.100313505 -1
295.997186205 225.291598905 96.803788305 29.971546235 8.990001881 16.867034465 -1
747.643199405 468.942006905 111.716795005 31.162700605 9.634606392 18.909396055 -1
1976.049419105 2372.407981105 736.498671305 119.002786705 15.127132955 85.360859245 -1
559.483944505 1505.741479105 1284.188565105 260.040078105 99.194378415 32.716476555 -1
718.554335405 569.112551205 1150.330731105 290.571240705 90.246318395 21.501307995 -1
558.387331605 472.220031005 544.822074005 710.749510305 174.384027205 34.766965315 -1
98.923910975 685.150472005 558.656636405 154.929867905 175.399035205 64.028436165 -1

#############
# landings 
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
#############
# M 
 0.3531 
#############
# Maturity (females) 
0
0.15
0.53
0.96
1
1
1
#############
# Selectivity spline (surveys): F_age_knot knots, qplat_surveys ages (last ages are equal) 
1.000000000 0.421875000 0.125000000 0.015625000 0.000000000
0.000000000 0.421875000 0.375000000 0.140625000 0.000000000
0.000000000 0.140625000 0.375000000 0.421875000 0.000000000
0.000000000 0.015625000 0.125000000 0.421875000 1.000000000
#############
# tensor spline design matrix 
1 -0.124044893950166 -0.107721661408858 -0.112154046889368 -0.11094810256302 -0.111229678925404 -0.111201428926776 -0.111201428926776 -0.111229678925404 -0.110948102563019 -0.112154046889368 -0.107721661408858 -0.124044893950166 -0.0661219696514159 -0.0955190904481991 -0.179193927635963 -0.155613560418532 -0.162016537097027 -0.16027444281594 -0.160681205018706 -0.160640395372709 -0.160640395372709 -0.160681205018706 -0.160274442815939 -0.162016537097028 -0.155613560418532 -0.179193927635963 -0.0955190904481992 -0.0955190904481992 -0.179193927635963 -0.155613560418532 -0.162016537097027 -0.16027444281594 -0.160681205018706 -0.160640395372709 -0.160640395372709 -0.160681205018706 -0.160274442815939 -0.162016537097028 -0.155613560418532 -0.179193927635963 -0.0955190904481992 -0.0661219696514158 -0.124044893950166 -0.107721661408858 -0.112154046889368 -0.11094810256302 -0.111229678925404 -0.111201428926776 -0.111201428926776 -0.111229678925404 -0.110948102563019 -0.112154046889368 -0.107721661408858 -0.124044893950166 -0.0661219696514159
1 -0.0446345241577878 -0.0387610077719307 -0.0403558933855695 -0.0399219637859442 -0.0400232821598724 -0.0400131170881305 -0.0400131170881305 -0.0400232821598723 -0.0399219637859442 -0.0403558933855696 -0.0387610077719307 -0.0446345241577878 -0.0237923751456655 0.796029789228948 -0.064478556410468 -0.0559937374332454 -0.0582976921397797 -0.0576708420793041 -0.0578172055190855 -0.057802521165122 -0.057802521165122 -0.0578172055190855 -0.057670842079304 -0.0582976921397798 -0.0559937374332454 -0.0644785564104679 -0.0343702107710526 -0.187970210771053 -0.064478556410468 -0.0559937374332454 -0.0582976921397797 -0.0576708420793041 -0.0578172055190855 -0.057802521165122 -0.057802521165122 -0.0578172055190855 -0.057670842079304 -0.0582976921397798 -0.0559937374332454 -0.0644785564104679 -0.0343702107710526 0.00180762485433453 -0.0446345241577879 -0.0387610077719307 -0.0403558933855695 -0.0399219637859443 -0.0400232821598724 -0.0400131170881305 -0.0400131170881305 -0.0400232821598723 -0.0399219637859442 -0.0403558933855696 -0.0387610077719307 -0.0446345241577878 -0.0237923751456655
1 -0.00399565188182585 -0.00346985873755211 -0.00361263179996687 -0.00357378672087085 -0.0035828566719701 -0.00358194670174412 -0.00358194670174412 -0.0035828566719701 -0.00357378672087085 -0.00361263179996688 -0.00346985873755211 -0.00399565188182584 -0.00212987704736844 0.892923202387895 -0.00577207599095572 -0.00501252083599445 -0.00521876927557144 -0.00516265408960222 -0.00517575644399331 -0.00517444191073336 -0.00517444191073335 -0.00517575644399331 -0.00516265408960221 -0.00521876927557145 -0.00501252083599445 -0.00577207599095571 -0.00307679761210461 0.196923202387895 -0.00577207599095572 -0.00501252083599445 -0.00521876927557144 -0.00516265408960222 -0.00517575644399331 -0.00517444191073336 -0.00517444191073335 -0.00517575644399331 -0.00516265408960222 -0.00521876927557145 -0.00501252083599445 -0.00577207599095571 -0.00307679761210461 -0.0341298770473684 -0.00399565188182585 -0.00346985873755212 -0.00361263179996687 -0.00357378672087085 -0.0035828566719701 -0.00358194670174412 -0.00358194670174412 -0.0035828566719701 -0.00357378672087085 -0.00361263179996688 -0.00346985873755211 -0.00399565188182584 -0.00212987704736845
1 -0.00771889998982909 -0.00670315967610283 -0.00697897224001356 -0.00690393034709916 -0.00692145190491209 -0.00691969400172738 -0.00691969400172737 -0.00692145190491209 -0.00690393034709915 -0.00697897224001358 -0.00670315967610282 -0.00771889998982908 -0.0041145496168092 0.194056165612223 -0.0111506404025171 -0.00968331280459182 -0.0100817486857041 -0.0099733439694731 -0.00999865542456662 -0.00999611597641973 -0.00999611597641973 -0.00999865542456661 -0.00997334396947309 -0.0100817486857041 -0.00968331280459182 -0.0111506404025171 -0.00594383438777652 0.890056165612224 -0.0111506404025171 -0.00968331280459183 -0.0100817486857041 -0.00997334396947311 -0.00999865542456662 -0.00999611597641973 -0.00999611597641973 -0.00999865542456661 -0.0099733439694731 -0.0100817486857041 -0.00968331280459182 -0.0111506404025171 -0.00594383438777652 -0.0681145496168092 -0.00771889998982909 -0.00670315967610283 -0.00697897224001356 -0.00690393034709916 -0.00692145190491209 -0.00691969400172738 -0.00691969400172738 -0.00692145190491209 -0.00690393034709916 -0.00697897224001358 -0.00670315967610282 -0.00771889998982908 -0.0041145496168092
1 -0.0129869152397604 -0.0112779497942497 -0.0117419996451727 -0.0116157429630037 -0.0116452226798655 -0.0116422650382729 -0.0116422650382729 -0.0116452226798655 -0.0116157429630037 -0.0117419996451728 -0.0112779497942497 -0.0129869152397604 -0.0069226583054191 -0.163600398177841 -0.0187607589121963 -0.0162920057001678 -0.0169623671536524 -0.0167799781004017 -0.0168225641842125 -0.0168182916067879 -0.0168182916067879 -0.0168225641842125 -0.0167799781004017 -0.0169623671536524 -0.0162920057001678 -0.0187607589121962 -0.0100003981778414 0.820399601822159 -0.0187607589121963 -0.0162920057001678 -0.0169623671536524 -0.0167799781004017 -0.0168225641842125 -0.0168182916067879 -0.0168182916067879 -0.0168225641842125 -0.0167799781004017 -0.0169623671536524 -0.0162920057001678 -0.0187607589121962 -0.0100003981778414 0.290677341694581 -0.0129869152397604 -0.0112779497942497 -0.0117419996451727 -0.0116157429630037 -0.0116452226798655 -0.0116422650382729 -0.0116422650382729 -0.0116452226798655 -0.0116157429630037 -0.0117419996451728 -0.0112779497942497 -0.0129869152397604 -0.0069226583054191
1 -0.00769339057506503 -0.00668100707914825 -0.00695590813790939 -0.00688111424338511 -0.00689857789596723 -0.00689682580229961 -0.00689682580229961 -0.00689857789596722 -0.00688111424338511 -0.0069559081379094 -0.00668100707914824 -0.00769339057506502 -0.00410095185639246 -0.00592419120845221 -0.0111137897746702 -0.00965131139986474 -0.0100484305303828 -0.00994038406997484 -0.00996561187579099 -0.00996308082001039 -0.00996308082001038 -0.00996561187579098 -0.00994038406997483 -0.0100484305303828 -0.00965131139986474 -0.0111137897746702 -0.00592419120845221 -0.00592419120845221 -0.0111137897746702 -0.00965131139986474 -0.0100484305303828 -0.00994038406997485 -0.00996561187579099 -0.00996308082001039 -0.00996308082001038 -0.00996561187579098 -0.00994038406997484 -0.0100484305303828 -0.00965131139986474 -0.0111137897746702 -0.00592419120845221 0.995899048143608 -0.00769339057506503 -0.00668100707914825 -0.00695590813790939 -0.00688111424338512 -0.00689857789596723 -0.00689682580229961 -0.00689682580229961 -0.00689857789596722 -0.00688111424338511 -0.0069559081379094 -0.00668100707914824 -0.00769339057506502 -0.00410095185639246
1 0.491853807394555 -0.20232320303927 -0.0300843041056754 -0.0762246445947345 -0.0638365369295027 -0.0671841341191772 -0.0662826233103889 -0.0665410693558673 -0.0663080256980641 -0.0670462472659926 -0.0643920492946723 -0.0741508469308073 -0.0395258417712724 -0.0570986672576343 -0.10711716789455 -0.0930214773342313 -0.0968489994882665 -0.0958076237672404 -0.0960507749484313 -0.0960263800721112 -0.0960263800721112 -0.0960507749484313 -0.0958076237672403 -0.0968489994882667 -0.0930214773342313 -0.10711716789455 -0.0570986672576343 -0.0570986672576343 -0.10711716789455 -0.0930214773342313 -0.0968489994882666 -0.0958076237672404 -0.0960507749484314 -0.0960263800721112 -0.0960263800721112 -0.0960507749484313 -0.0958076237672403 -0.0968489994882667 -0.0930214773342313 -0.10711716789455 -0.0570986672576344 -0.0395258824788858 -0.0741506026851264 -0.0643930262773966 -0.0670425835807766 -0.0663217034562034 -0.0664900220085261 -0.0664731349416149 -0.0664731349416149 -0.066490022008526 -0.0663217034562034 -0.0670425835807767 -0.0643930262773966 -0.0741506026851263 -0.0395258824788859
